fips,year,dom,zhvi,sales,dailylistings,monthlylistings,saletolist,zori
13073,2006,,175758.333333333,,,,,
13073,2007,,182891.666666667,,,,,
13073,2008,,180816.666666667,,,,,
13073,2009,,172150,,,,,
13073,2010,,162033.333333333,,,,,
13073,2011,,152141.666666667,,,,0.915583090104134,
13073,2012,,149983.333333333,,,,0.918660833408195,
13073,2013,,152508.333333333,,1233.5,1506.33333333333,0.953454247646188,
13073,2014,,163016.666666667,,1149.66666666667,1392.5,0.967536792439909,1127.02412633059
13073,2015,96.9583333333333,171825,2626,1097.25,1403.16666666667,0.972850941123963,1150.76594056147
13073,2016,94.75,178100,3341,1182.66666666667,1456.16666666667,0.98013112583819,1164.78918331994
13073,2017,91.875,182408.333333333,3751,1028.58333333333,1283.41666666667,0.978095283060793,1182.77774709335
13073,2018,78.0833333333333,190308.333333333,4481,873.916666666667,1117.91666666667,0.984025671644693,1212.57662181161
13073,2019,,,,,,,1254.5455845105
13075,2009,,,154,,,,
13075,2010,,,148,,,,
13075,2011,,,173,,,,
13075,2012,,,260,,,,
13075,2013,,,313,116.916666666667,135.5,,
13075,2014,,,286,100.916666666667,115.583333333333,,
13075,2015,,,246,87.4166666666667,102.333333333333,,
13075,2016,,,247,73.5833333333333,86,,
13075,2017,,,252,65.4166666666667,77.3333333333333,,
13075,2018,,,217,61.25,70.9166666666667,,
13077,1997,,99850,,,,,
13077,1998,,109683.333333333,,,,,
13077,1999,,123608.333333333,,,,,
13077,2000,,130683.333333333,,,,,
13077,2001,,141225,,,,,
13077,2002,,146491.666666667,,,,,
13077,2003,,152558.333333333,,,,,
13077,2004,,157825,,,,,
13077,2005,,165116.666666667,,,,,
13077,2006,,173066.666666667,,,,,
13077,2007,,175683.333333333,,,,,
13077,2008,,168400,,,,,
13077,2009,,155058.333333333,,,,,
13077,2010,,147900,,,,,
13077,2011,,138583.333333333,,,,,
13077,2012,111.208333333333,133208.333333333,,,,,
13077,2013,92.5,141000,4180,741.916666666667,936.416666666667,0.946483342918597,
13077,2014,91,152300,3834,795.583333333333,1010.16666666667,0.949381439937099,1118.64327223081
13077,2015,82.4166666666667,162608.333333333,3563,887.833333333333,1141.16666666667,0.959647936409122,1163.20778004666
13077,2016,81.875,174591.666666667,4491,904.583333333333,1189.75,0.975431833564943,1212.79729740363
13077,2017,80.875,187191.666666667,3621,808.583333333333,1066.41666666667,0.981179072713316,1242.30723000594
13077,2018,70.875,202775,3814,745.083333333333,993.666666666667,0.984275213330397,1284.50012393621
13077,2019,,,,,,,1341.57487911301
13079,2009,,,70,,,,
13079,2010,,,53,,,,
13079,2011,,,84,,,,
13079,2012,,,154,,,,
13079,2013,,,183,35.6666666666667,42.8333333333333,,
13079,2014,,,193,39.8333333333333,46,,
13079,2015,,,161,38.9166666666667,45.3333333333333,,
13079,2016,,,165,27.75,33.6666666666667,,
13079,2017,,,158,28.6666666666667,34.5833333333333,,
13079,2018,,,142,22.25,26.9166666666667,,
13081,2009,,,181,,,,
13081,2010,,,200,,,,
13081,2011,,,141,,,,
13081,2012,,,335,,,,
13081,2013,,,373,,128.666666666667,,
13081,2014,,,330,,140.666666666667,,
13081,2015,,,235,,155.75,,
13081,2016,,,323,,148.333333333333,,
13081,2017,,,285,,128.666666666667,,
13081,2018,,,278,,130.666666666667,,
13083,1997,,56133.3333333333,,,,,
13083,1998,,70500,,,,,
13083,1999,,74000,,,,,
13083,2000,,76616.6666666667,,,,,
13083,2001,,83175,,,,,
13083,2002,,88466.6666666667,,,,,
13083,2003,,91533.3333333333,,,,,
13083,2004,,94758.3333333333,,,,,
13083,2005,,102208.333333333,,,,,
13083,2006,,105366.666666667,,,,,
13083,2007,,108666.666666667,,,,,
13083,2008,,111633.333333333,,,,,
13083,2009,,108700,226,,,,
13083,2010,,109833.333333333,177,,,,
13083,2011,,96658.3333333333,167,,,,
13083,2012,,93100,267,,,,
13083,2013,,99458.3333333333,306,156,,,
13083,2014,,102191.666666667,290,130.75,,,
13083,2015,,109075,239,100.5,,,
13083,2016,,112975,273,95.5,,,
13083,2017,,123950,242,84.8333333333333,,,
13083,2018,,133083.333333333,262,70.1666666666667,,,
13085,1997,,97100,,,,,
13085,1998,,112858.333333333,,,,,
13085,1999,,129166.666666667,,,,,
13085,2000,,136325,,,,,
13085,2001,,145066.666666667,,,,,
13085,2002,,157883.333333333,,,,,
13085,2003,,155141.666666667,,,,,
13085,2004,,183666.666666667,,,,,
13085,2005,,194575,,,,,
13085,2006,,205791.666666667,,,,,
13085,2007,,212383.333333333,,,,,
13085,2008,,205100,,,,,
13085,2009,,186833.333333333,284,,,,
13085,2010,,179358.333333333,305,,,,
13085,2011,,161875,420,,,,
13085,2012,,161100,628,,,,
13085,2013,,168658.333333333,719,241.75,289.666666666667,,
13085,2014,,179141.666666667,772,241.333333333333,286.333333333333,0.936764202321324,
13085,2015,,192641.666666667,664,276.583333333333,326,0.940289124281671,
13085,2016,,203108.333333333,745,259.833333333333,316,0.946659881725867,
13085,2017,,223541.666666667,656,236.666666666667,287.333333333333,0.965432230298081,
13085,2018,,239533.333333333,754,240,293,0.971986825808326,
13087,1997,,53500,,,,,
13087,1998,,60791.6666666667,,,,,
13087,1999,,65775,,,,,
13087,2000,,68791.6666666667,,,,,
13087,2001,,74166.6666666667,,,,,
13087,2002,,74558.3333333333,,,,,
13087,2003,,76658.3333333333,,,,,
13087,2004,,78791.6666666667,,,,,
13087,2005,,93275,,,,,
13087,2006,,102591.666666667,,,,,
13087,2007,,102700,,,,,
13087,2008,,102341.666666667,,,,,
13087,2009,,95908.3333333333,213,,,,
13087,2010,,92216.6666666667,232,,,,
13087,2011,,87908.3333333333,276,,,,
13087,2012,,81050,351,,,,
13087,2013,,79083.3333333333,395,,188.083333333333,,
13087,2014,,82391.6666666667,446,,180.666666666667,,
13087,2015,,85433.3333333333,341,,174.416666666667,,
13087,2016,,87758.3333333333,370,160.25,183.666666666667,,
13087,2017,,92633.3333333333,369,140.583333333333,161.166666666667,,
13087,2018,,101766.666666667,382,130.75,152.5,,
13089,1997,,105833.333333333,,,,,
13089,1998,,114433.333333333,,,,,
13089,1999,,124233.333333333,,,,,
13089,2000,,135941.666666667,,,,,
13089,2001,,148358.333333333,,,,,
13089,2002,,154691.666666667,,,,,
13089,2003,,159725,,,,,
13089,2004,,163075,,,,,
13089,2005,,170383.333333333,,,,,
13089,2006,,175258.333333333,,,,,
13089,2007,,176800,,,,,
13089,2008,,161025,,,,,
13089,2009,,139516.666666667,11530,,,,
13089,2010,126.875,127016.666666667,11089,,,0.902004126164721,
13089,2011,123.166666666667,111966.666666667,15666,,,0.883995383294936,
13089,2012,98.4583333333333,95366.6666666667,24161,,,0.937724817695888,
13089,2013,86.5,104850,21658,2458.5,3366.66666666667,0.959703204767012,
13089,2014,85.875,124758.333333333,20178,2769.91666666667,3701.91666666667,0.958930520693174,1114.60493372533
13089,2015,79.5416666666667,140241.666666667,17555,3174.66666666667,4233.83333333333,0.962541330679021,1185.13356208167
13089,2016,80,152275,20981,2896.66666666667,3954.58333333333,0.972127045037956,1259.06282397729
13089,2017,71.5,167933.333333333,17570,2492.91666666667,3475,0.975743115491089,1330.48820252035
13089,2018,64.8333333333333,189908.333333333,18056,2447.16666666667,3429.5,0.980222010320805,1401.37994041717
13089,2019,,,,,,,1470.20058233678
13091,2009,,,147,,,,
13091,2010,,,130,,,,
13091,2011,,,126,,,,
13091,2012,,,196,,,,
13091,2013,,,197,41.25,51.1666666666667,,
13091,2014,,,253,52.25,64.4166666666667,,
13091,2015,,,222,73.5833333333333,84.5833333333333,,
13091,2016,,,226,70.0833333333333,82.25,,
13091,2017,,,195,60.4166666666667,69.6666666666667,,
13091,2018,,,194,44.3333333333333,52.0833333333333,,
13093,2009,,,77,,,,
13093,2010,,,32,,,,
13093,2011,,,60,,,,
13093,2012,,,113,,,,
13093,2013,,,137,37.6666666666667,45.6666666666667,,
13093,2014,,,93,28,32.5,,
13093,2015,,,110,32.5833333333333,37.9166666666667,,
13093,2016,,,92,32.5,37.0833333333333,,
13093,2017,,,119,41.6666666666667,45.9166666666667,,
13093,2018,,,94,33.5,37.3333333333333,,
13095,1997,,62916.6666666667,,,,,
13095,1998,,66525,,,,,
13095,1999,,68033.3333333333,,,,,
13095,2000,,70558.3333333333,,,,,
13095,2001,,74333.3333333333,,,,,
13095,2002,,76691.6666666667,,,,,
13095,2003,,78100,,,,,
13095,2004,,79958.3333333333,,,,,
13095,2005,,84758.3333333333,,,,,
13095,2006,,89016.6666666667,,,,,
13095,2007,,95691.6666666667,,,,,
13095,2008,,92125,,,,,
13095,2009,,91908.3333333333,,,,,
13095,2010,,90408.3333333333,,,,,
13095,2011,,84250,,,,,
13095,2012,,81208.3333333333,,,,,
13095,2013,,77750,,533.166666666667,617.333333333333,,
13095,2014,,77891.6666666667,,566.916666666667,645.833333333333,,
13095,2015,,77791.6666666667,,581.75,679.333333333333,,
13095,2016,,76800,,536.916666666667,621.75,,
13095,2017,,78283.3333333333,,374.583333333333,441.416666666667,,
13095,2018,,78525,,386.083333333333,453.916666666667,0.922582778301331,
13097,1997,,89850,,,,,
13097,1998,,95258.3333333333,,,,,
13097,1999,,103983.333333333,,,,,
13097,2000,,112333.333333333,,,,,
13097,2001,,126291.666666667,,,,,
13097,2002,,132641.666666667,,,,,
13097,2003,,139716.666666667,,,,,
13097,2004,,143925,,,,,
13097,2005,,149400,,,,,
13097,2006,,152500,,,,,
13097,2007,,154691.666666667,,,,,
13097,2008,,139375,,,,,
13097,2009,,114883.333333333,2314,,,,
13097,2010,,102950,2274,,,,
13097,2011,,86591.6666666667,3379,,,,
13097,2012,,83883.3333333333,5149,,,0.931220975834184,
13097,2013,,91066.6666666667,4514,495.25,676.083333333333,0.962619032778807,
13097,2014,,107375,4112,600.833333333333,775.833333333333,0.942884802122,
13097,2015,,121483.333333333,3694,808.083333333333,1015.33333333333,0.941425421010133,1022.21961889798
13097,2016,106.958333333333,129741.666666667,4108,749.416666666667,972.333333333333,0.956730447706146,1063.57522297703
13097,2017,87,141741.666666667,3009,606.25,798.5,0.969476524522986,1125.9452031055
13097,2018,72.0416666666667,157191.666666667,3311,456.416666666667,642.916666666667,0.976243703299486,1199.27943758954
13097,2019,,,,,,,1273.96991928154
13099,2009,,,68,,,,
13099,2010,,,78,,,,
13099,2011,,,69,,,,
13099,2012,,,131,,,,
13099,2013,,,132,,,,
13099,2014,,,160,,,,
13099,2015,,,118,,,,
13099,2016,,,145,,23.3333333333333,,
13099,2017,,,116,,21.3333333333333,,
13099,2018,,,111,,32.0833333333333,,
13101,2009,,,29,,,,
13101,2010,,,19,,,,
13101,2011,,,13,,,,
13101,2012,,,33,,,,
13101,2013,,,30,,,,
13101,2014,,,29,,,,
13101,2015,,,20,,,,
13101,2016,,,23,,,,
13101,2017,,,16,,,,
13101,2018,,,,,,,
13103,1997,,86325,,,,,
13103,1998,,92466.6666666667,,,,,
13103,1999,,103091.666666667,,,,,
13103,2000,,111225,,,,,
13103,2001,,118275,,,,,
13103,2002,,127866.666666667,,,,,
13103,2003,,127966.666666667,,,,,
13103,2004,,138408.333333333,,,,,
13103,2005,,152741.666666667,,,,,
13103,2006,,168975,,,,,
13103,2007,,172375,,,,,
13103,2008,,166841.666666667,,,,,
13103,2009,,158716.666666667,622,,,,
13103,2010,,150941.666666667,587,,,,
13103,2011,,137483.333333333,709,,,,
13103,2012,,133416.666666667,1230,,,0.929877785777396,
13103,2013,,139258.333333333,1089,416,509.333333333333,0.945007377107325,
13103,2014,,144641.666666667,1059,455.75,542.083333333333,0.947975067187593,
13103,2015,,151833.333333333,885,496.333333333333,600.25,0.960165171734744,
13103,2016,,158533.333333333,1032,491.583333333333,598.833333333333,0.970353381581043,
13103,2017,,164000,1026,395.416666666667,489,0.972736877681493,
13103,2018,,176541.666666667,1208,298.166666666667,386.5,0.981712814297154,
13105,1997,,40425,,,,,
13105,1998,,52375,,,,,
13105,1999,,54241.6666666667,,,,,
13105,2000,,55308.3333333333,,,,,
13105,2001,,60916.6666666667,,,,,
13105,2002,,65241.6666666667,,,,,
13105,2003,,67608.3333333333,,,,,
13105,2004,,73408.3333333333,,,,,
13105,2005,,76308.3333333333,,,,,
13105,2006,,81883.3333333333,,,,,
13105,2007,,84716.6666666667,,,,,
13105,2008,,84758.3333333333,,,,,
13105,2009,,82158.3333333333,127,,,,
13105,2010,,84050,153,,,,
13105,2011,,74133.3333333333,134,,,,
13105,2012,,71266.6666666667,295,,,,
13105,2013,,68683.3333333333,318,97.5833333333333,112.25,,
13105,2014,,71783.3333333333,353,118.416666666667,136.083333333333,,
13105,2015,,73766.6666666667,331,111.583333333333,128.5,,
13105,2016,,73450,307,98.3333333333333,112,,
13105,2017,,79150,287,80.25,93.9166666666667,,
13105,2018,,87250,316,82.6666666666667,97.5,,
13107,2009,,,154,,,,
13107,2010,,,155,,,,
13107,2011,,,184,,,,
13107,2012,,,249,,,,
13107,2013,,,262,52.1666666666667,62.25,,
13107,2014,,,289,51,58.3333333333333,,
13107,2015,,,244,63.4166666666667,71.5833333333333,,
13107,2016,,,274,65.75,75.0833333333333,,
13107,2017,,,267,71,80.4166666666667,,
13107,2018,,,270,60.6666666666667,70.6666666666667,,
13109,2009,,,71,,,,
13109,2010,,,66,,,,
13109,2011,,,71,,,,
13109,2012,,,107,,,,
13109,2013,,,151,24.9166666666667,29.1666666666667,,
13109,2014,,,148,33.8333333333333,39.25,,
13109,2015,,,123,43.1666666666667,48.5833333333333,,
13109,2016,,,130,44.75,50.5833333333333,,
13109,2017,,,134,53.5833333333333,59.6666666666667,,
13109,2018,,,122,47.25,53.3333333333333,,
13111,1997,,55666.6666666667,,,,,
13111,1998,,77675,,,,,
13111,1999,,85316.6666666667,,,,,
13111,2000,,98891.6666666667,,,,,
13111,2001,,111450,,,,,
13111,2002,,118950,,,,,
13111,2003,,124608.333333333,,,,,
13111,2004,,134316.666666667,,,,,
13111,2005,,151575,,,,,
13111,2006,,171500,,,,,
13111,2007,,180925,,,,,
13111,2008,,171775,,,,,
13111,2009,,160858.333333333,387,,,,
13111,2010,,150575,466,,,,
13111,2011,,140141.666666667,470,,,,
13111,2012,,134000,979,,,,
13111,2013,,139991.666666667,1009,703.083333333333,831.416666666667,,
13111,2014,,147825,1044,652.5,764.833333333333,,
13111,2015,,153783.333333333,958,522.083333333333,618.916666666667,,
13111,2016,,159266.666666667,1018,555.666666666667,650.083333333333,0.928544712501388,
13111,2017,,172516.666666667,1030,521.083333333333,605.166666666667,0.929004811026776,
13111,2018,,187766.666666667,1094,500.916666666667,592.5,0.945101406886772,
13113,1997,,149333.333333333,,,,,
13113,1998,,161925,,,,,
13113,1999,,170941.666666667,,,,,
13113,2000,,185483.333333333,,,,,
13113,2001,,195925,,,,,
13113,2002,,205116.666666667,,,,,
13113,2003,,211183.333333333,,,,,
13113,2004,,222766.666666667,,,,,
13113,2005,,235983.333333333,,,,,
13113,2006,,247800,,,,,
13113,2007,,250991.666666667,,,,,
13113,2008,,237341.666666667,,,,,
13113,2009,,220016.666666667,1257,,,,
13113,2010,,208408.333333333,1267,,,0.889921223110206,
13113,2011,,187525,1733,,,0.876582526617611,
13113,2012,122.625,177650,3049,,,0.900745181525068,
13113,2013,107.125,187008.333333333,3839,584.416666666667,736.083333333333,0.941766942827081,
13113,2014,98.0833333333333,207875,3333,552.75,705.416666666667,0.948992087068579,1303.26294278701
13113,2015,88.5,223591.666666667,3006,598.833333333333,766.666666666667,0.956367084311123,1334.18536140537
13113,2016,88.5,238283.333333333,3982,527.416666666667,690.083333333333,0.965719875313559,1388.29956703802
13113,2017,82.8333333333333,255158.333333333,2913,528,674.5,0.969849003127709,1459.24415575765
13113,2018,74.7916666666667,270858.333333333,3228,450.666666666667,592.25,0.972303569916723,1527.20778227458
13113,2019,,,,,,,1583.94920905575
13115,1997,,65325,,,,,
13115,1998,,73183.3333333333,,,,,
13115,1999,,79100,,,,,
13115,2000,,84991.6666666667,,,,,
13115,2001,,91533.3333333333,,,,,
13115,2002,,94250,,,,,
13115,2003,,98008.3333333333,,,,,
13115,2004,,106133.333333333,,,,,
13115,2005,,110466.666666667,,,,,
13115,2006,,112700,,,,,
13115,2007,,115591.666666667,,,,,
13115,2008,,112125,,,,,
13115,2009,,108700,1035,,,,
13115,2010,,105833.333333333,1049,,,,
13115,2011,,87350,1106,,,,
13115,2012,,89966.6666666667,2010,,,,
13115,2013,,96600,2145,574.833333333333,679.916666666667,,
13115,2014,,94558.3333333333,1971,675.666666666667,782.5,0.90483284145529,
13115,2015,,95583.3333333333,1798,684.833333333333,792.083333333333,0.918441608287677,
13115,2016,116,101625,1909,564.5,663.666666666667,0.925781944430699,
13115,2017,92.0833333333333,113016.666666667,1854,456.25,553.25,0.947387837762682,
13115,2018,78.6666666666667,122958.333333333,1957,413.083333333333,508.25,0.955185367697794,
13117,1997,,163758.333333333,,,,,
13117,1998,,172375,,,,,
13117,1999,,183458.333333333,,,,,
13117,2000,,194350,,,,,
13117,2001,,210450,,,,,
13117,2002,,221925,,,,,
13117,2003,,229725,,,,,
13117,2004,,242200,,,,,
13117,2005,,257758.333333333,,,,,
13117,2006,,274816.666666667,,,,,
13117,2007,,281591.666666667,,,,,
13117,2008,,268366.666666667,,,,,
13117,2009,,247591.666666667,2393,,,,
13117,2010,147.708333333333,234425,2698,,,0.890772269599154,
13117,2011,127.25,220016.666666667,3660,,,0.897733209061464,
13117,2012,112.75,212950,5804,,,0.929652651735488,
13117,2013,90.9166666666667,233708.333333333,6860,1104.75,1453.83333333333,0.953288848930664,
13117,2014,84.6666666666667,259491.666666667,6722,1359,1748.25,0.961042342570488,1487.97403602043
13117,2015,83.2083333333333,272291.666666667,6335,1578.75,2018.83333333333,0.963707756053651,1569.86706563503
13117,2016,84.5416666666667,291541.666666667,7219,1617.5,2111.41666666667,0.969227238756,1633.74488525974
13117,2017,82.4166666666667,309341.666666667,5564,1517.41666666667,1964.25,0.967692570366412,1676.15121071613
13117,2018,75.7916666666667,330841.666666667,5671,1384.58333333333,1804.41666666667,0.970594902703862,1718.23175623669
13117,2019,,,,,,,1771.37418220021
13119,1997,,58466.6666666667,,,,,
13119,1998,,64266.6666666667,,,,,
13119,1999,,70458.3333333333,,,,,
13119,2000,,76058.3333333333,,,,,
13119,2001,,82375,,,,,
13119,2002,,86966.6666666667,,,,,
13119,2003,,91416.6666666667,,,,,
13119,2004,,98500,,,,,
13119,2005,,101941.666666667,,,,,
13119,2006,,119091.666666667,,,,,
13119,2007,,127158.333333333,,,,,
13119,2008,,118950,,,,,
13119,2009,,113466.666666667,151,,,,
13119,2010,,109658.333333333,123,,,,
13119,2011,,93100,211,,,,
13119,2012,,88658.3333333333,342,,,,
13119,2013,,94550,430,162.833333333333,184.333333333333,,
13119,2014,,100125,416,138.083333333333,156.75,,
13119,2015,,105375,347,151.666666666667,173.333333333333,,
13119,2016,,113491.666666667,378,139.833333333333,163.333333333333,,
13119,2017,,118633.333333333,335,137.666666666667,159.583333333333,,
13119,2018,,127633.333333333,415,144.916666666667,173.083333333333,,
13121,1997,,138666.666666667,,,,,
13121,1998,,146758.333333333,,,,,
13121,1999,,163425,,,,,
13121,2000,,177116.666666667,,,,,
13121,2001,,189091.666666667,,,,,
13121,2002,,198675,,,,,
13121,2003,,207466.666666667,,,,,
13121,2004,,214166.666666667,,,,,
13121,2005,,227941.666666667,,,,,
13121,2006,,242133.333333333,,,,,
13121,2007,,245950,,,,,
13121,2008,,230558.333333333,,,,,
13121,2009,,207266.666666667,,,,,
13121,2010,137.666666666667,189775,,,,0.887073658527981,
13121,2011,133.875,175808.333333333,,,,0.887350280363404,
13121,2012,108.375,167558.333333333,,,,0.925427140348699,
13121,2013,95.4166666666667,187183.333333333,,4768.58333333333,6292.58333333333,0.950974498857692,
13121,2014,82.9166666666667,208458.333333333,,5013.16666666667,6556.5,0.956041805381114,1254.04106959249
13121,2015,79.5,214375,,5798.08333333333,7575.5,0.960694395457035,1327.69877043675
13121,2016,81.2916666666667,237933.333333333,,5754.41666666667,7526.91666666667,0.968269477534306,1397.51072955652
13121,2017,74.5833333333333,270558.333333333,25780,5257.75,6948.16666666667,0.972823794151171,1453.16864414412
